anon_id,course_year,course_code,course_name,assessment_mark
S4df770ca,2019/0,MATH08058,Calculus and its Applications,78
S315d4a69,2019/0,MATH08057,Introduction to Linear Algebra,55
S315d4a69,2019/0,MATH08058,Calculus and its Applications,88
S2f1e0cd5,2018/9,MATH08057,Introduction to Linear Algebra,83
S2f1e0cd5,2018/9,MATH08058,Calculus and its Applications,58
Sfb5cff4e,2018/9,MATH08057,Introduction to Linear Algebra,98
Sfb5cff4e,2018/9,MATH08058,Calculus and its Applications,91
Sa588e9c5,2019/0,MATH07003,Fundamentals of Algebra and Calculus,54
Sa588e9c5,2019/0,MATH08057,Introduction to Linear Algebra,47
Sa588e9c5,2019/0,MATH08058,Calculus and its Applications,45
S47894c46,2018/9,MATH07003,Fundamentals of Algebra and Calculus,77
S47894c46,2018/9,MATH08058,Calculus and its Applications,77
S08482efa,2019/0,MATH08057,Introduction to Linear Algebra,40
S08482efa,2019/0,MATH08058,Calculus and its Applications,0
Sc715263b,2018/9,MATH08057,Introduction to Linear Algebra,71
Sc715263b,2018/9,MATH08058,Calculus and its Applications,51
S2aa8f549,2018/9,MATH08057,Introduction to Linear Algebra,56
S2aa8f549,2018/9,MATH08058,Calculus and its Applications,35
S3010e13e,2019/0,MATH08058,Calculus and its Applications,0
Sa1c79b97,2018/9,MATH08057,Introduction to Linear Algebra,66
Sa1c79b97,2018/9,MATH08058,Calculus and its Applications,0
S7d4a1bf3,2018/9,MATH08057,Introduction to Linear Algebra,77
S7d4a1bf3,2018/9,MATH08058,Calculus and its Applications,55
S380b4ec5,2018/9,MATH07003,Fundamentals of Algebra and Calculus,56
S380b4ec5,2018/9,MATH08057,Introduction to Linear Algebra,40
S380b4ec5,2018/9,MATH08058,Calculus and its Applications,16
S380b4ec5,2019/0,MATH08058,Calculus and its Applications,57
S6ccbc2e8,2018/9,MATH08057,Introduction to Linear Algebra,82
S6ccbc2e8,2018/9,MATH08058,Calculus and its Applications,77
Sd0225a76,2018/9,MATH07003,Fundamentals of Algebra and Calculus,65
Sd0225a76,2018/9,MATH08057,Introduction to Linear Algebra,69
Sd0225a76,2018/9,MATH08058,Calculus and its Applications,45
S321fd463,2018/9,MATH08057,Introduction to Linear Algebra,57
S321fd463,2018/9,MATH08058,Calculus and its Applications,23
S321fd463,2019/0,MATH08058,Calculus and its Applications,42
S8eb63dd5,2018/9,MATH08057,Introduction to Linear Algebra,77
S8eb63dd5,2018/9,MATH08058,Calculus and its Applications,63
S5008a37a,2018/9,MATH08057,Introduction to Linear Algebra,64
S5008a37a,2018/9,MATH08058,Calculus and its Applications,55
S26a816b4,2018/9,MATH08057,Introduction to Linear Algebra,73
S26a816b4,2018/9,MATH08058,Calculus and its Applications,24
Sda40c0d9,2018/9,MATH07003,Fundamentals of Algebra and Calculus,61
Sda40c0d9,2018/9,MATH08057,Introduction to Linear Algebra,52
Sda40c0d9,2018/9,MATH08058,Calculus and its Applications,62
S4149e919,2018/9,MATH08057,Introduction to Linear Algebra,83
S4149e919,2018/9,MATH08058,Calculus and its Applications,70
Sa787dc98,2018/9,MATH07003,Fundamentals of Algebra and Calculus,56
Sa787dc98,2018/9,MATH08057,Introduction to Linear Algebra,19
Sa787dc98,2018/9,MATH08058,Calculus and its Applications,35
Sa787dc98,2019/0,MATH08057,Introduction to Linear Algebra,49
Sa787dc98,2019/0,MATH08058,Calculus and its Applications,80
S1feb8a3a,2018/9,MATH08057,Introduction to Linear Algebra,85
S23ca468d,2018/9,MATH08058,Calculus and its Applications,72
S23e878d0,2018/9,MATH08057,Introduction to Linear Algebra,63
S23e878d0,2018/9,MATH08058,Calculus and its Applications,57
Sb2ebde7d,2018/9,MATH08057,Introduction to Linear Algebra,5
Sb2ebde7d,2018/9,MATH08058,Calculus and its Applications,20
Sb2ebde7d,2019/0,MATH07003,Fundamentals of Algebra and Calculus,50
Sb2ebde7d,2019/0,MATH08057,Introduction to Linear Algebra,0
Sb2ebde7d,2019/0,MATH08058,Calculus and its Applications,0
Sd04a3a15,2018/9,MATH08057,Introduction to Linear Algebra,92
Sd04a3a15,2018/9,MATH08058,Calculus and its Applications,72
S0dbed3ef,2018/9,MATH08057,Introduction to Linear Algebra,97
S0dbed3ef,2018/9,MATH08058,Calculus and its Applications,88
Sea03d547,2018/9,MATH08057,Introduction to Linear Algebra,60
Sea03d547,2018/9,MATH08058,Calculus and its Applications,0
Scdfd71d2,2018/9,MATH08057,Introduction to Linear Algebra,80
Scdfd71d2,2018/9,MATH08058,Calculus and its Applications,71
Sff931aed,2018/9,MATH08057,Introduction to Linear Algebra,77
Sff931aed,2018/9,MATH08058,Calculus and its Applications,74
S75851dad,2018/9,MATH08057,Introduction to Linear Algebra,70
S75851dad,2018/9,MATH08058,Calculus and its Applications,69
Sda3c0484,2018/9,MATH08057,Introduction to Linear Algebra,53
Sda3c0484,2018/9,MATH08058,Calculus and its Applications,48
S552a6929,2018/9,MATH07003,Fundamentals of Algebra and Calculus,71
S552a6929,2018/9,MATH08057,Introduction to Linear Algebra,86
S552a6929,2018/9,MATH08058,Calculus and its Applications,85
Scb155b25,2018/9,MATH08057,Introduction to Linear Algebra,87
Scb155b25,2018/9,MATH08058,Calculus and its Applications,48
Sec6b1de0,2018/9,MATH08057,Introduction to Linear Algebra,90
Sec6b1de0,2018/9,MATH08058,Calculus and its Applications,61
Se05d8f3c,2018/9,MATH07003,Fundamentals of Algebra and Calculus,67
Se05d8f3c,2018/9,MATH08057,Introduction to Linear Algebra,77
Se05d8f3c,2018/9,MATH08058,Calculus and its Applications,61
Saac2e38e,2018/9,MATH08057,Introduction to Linear Algebra,71
Saac2e38e,2018/9,MATH08058,Calculus and its Applications,63
S7f9b36fe,2018/9,MATH08058,Calculus and its Applications,59
Sc85f59d1,2019/0,MATH08058,Calculus and its Applications,0
S02167481,2018/9,MATH07003,Fundamentals of Algebra and Calculus,77
S02167481,2018/9,MATH08057,Introduction to Linear Algebra,70
S02167481,2018/9,MATH08058,Calculus and its Applications,58
Sc8414c1a,2018/9,MATH07003,Fundamentals of Algebra and Calculus,56
Sc8414c1a,2018/9,MATH08057,Introduction to Linear Algebra,82
Sc8414c1a,2018/9,MATH08058,Calculus and its Applications,70
Sf513b384,2018/9,MATH08057,Introduction to Linear Algebra,90
Sf513b384,2018/9,MATH08058,Calculus and its Applications,60
S90a94720,2018/9,MATH08057,Introduction to Linear Algebra,88
S90a94720,2018/9,MATH08058,Calculus and its Applications,84
S41f5cb9d,2018/9,MATH08057,Introduction to Linear Algebra,94
S41f5cb9d,2018/9,MATH08058,Calculus and its Applications,70
Sa308d6f0,2018/9,MATH07003,Fundamentals of Algebra and Calculus,60
Sa308d6f0,2018/9,MATH08057,Introduction to Linear Algebra,0
Sa308d6f0,2018/9,MATH08058,Calculus and its Applications,0
Sa308d6f0,2019/0,MATH08057,Introduction to Linear Algebra,35
Sa308d6f0,2019/0,MATH08058,Calculus and its Applications,0
S9029a570,2018/9,MATH07003,Fundamentals of Algebra and Calculus,59
S9029a570,2018/9,MATH08057,Introduction to Linear Algebra,76
S9029a570,2018/9,MATH08058,Calculus and its Applications,77
Sd0de09da,2018/9,MATH08057,Introduction to Linear Algebra,76
S845ef4df,2019/0,MATH08057,Introduction to Linear Algebra,71
S845ef4df,2019/0,MATH08058,Calculus and its Applications,87
S1a57b7f2,2018/9,MATH08057,Introduction to Linear Algebra,99
S1a57b7f2,2018/9,MATH08058,Calculus and its Applications,97
S84c00344,2018/9,MATH08057,Introduction to Linear Algebra,66
S84c00344,2018/9,MATH08058,Calculus and its Applications,42
S69f768d1,2018/9,MATH07003,Fundamentals of Algebra and Calculus,77
S69f768d1,2018/9,MATH08057,Introduction to Linear Algebra,76
S69f768d1,2018/9,MATH08058,Calculus and its Applications,73
S5542094a,2018/9,MATH08057,Introduction to Linear Algebra,89
S5542094a,2018/9,MATH08058,Calculus and its Applications,90
S45b0e378,2018/9,MATH08057,Introduction to Linear Algebra,73
S45b0e378,2018/9,MATH08058,Calculus and its Applications,65
S72e9cabc,2018/9,MATH08057,Introduction to Linear Algebra,78
S72e9cabc,2018/9,MATH08058,Calculus and its Applications,76
Se6f41337,2019/0,MATH07003,Fundamentals of Algebra and Calculus,73
S37001930,2018/9,MATH08057,Introduction to Linear Algebra,98
S37001930,2018/9,MATH08058,Calculus and its Applications,85
S6c94147e,2018/9,MATH07003,Fundamentals of Algebra and Calculus,78
S6c94147e,2018/9,MATH08057,Introduction to Linear Algebra,56
S6c94147e,2018/9,MATH08058,Calculus and its Applications,76
S392df1cd,2018/9,MATH08057,Introduction to Linear Algebra,99
S392df1cd,2018/9,MATH08058,Calculus and its Applications,81
Se2bb6165,2018/9,MATH08057,Introduction to Linear Algebra,79
Se2bb6165,2018/9,MATH08058,Calculus and its Applications,65
S0ad204fe,2018/9,MATH07003,Fundamentals of Algebra and Calculus,54
S0ad204fe,2018/9,MATH08057,Introduction to Linear Algebra,21
S0ad204fe,2018/9,MATH08058,Calculus and its Applications,21
S0ad204fe,2019/0,MATH08057,Introduction to Linear Algebra,51
S0ad204fe,2019/0,MATH08058,Calculus and its Applications,58
Sfbb5baa9,2018/9,MATH07003,Fundamentals of Algebra and Calculus,99
Sfbb5baa9,2018/9,MATH08057,Introduction to Linear Algebra,86
Sfbb5baa9,2018/9,MATH08058,Calculus and its Applications,77
Sa5bf2a91,2019/0,MATH08058,Calculus and its Applications,0
S60765aa6,2018/9,MATH08057,Introduction to Linear Algebra,86
S9394694b,2018/9,MATH08057,Introduction to Linear Algebra,77
S9394694b,2018/9,MATH08058,Calculus and its Applications,48
Sbe1c180d,2018/9,MATH08057,Introduction to Linear Algebra,87
Sbe1c180d,2018/9,MATH08058,Calculus and its Applications,55
S0da101f0,2018/9,MATH08057,Introduction to Linear Algebra,82
S0da101f0,2018/9,MATH08058,Calculus and its Applications,64
S3ece132f,2018/9,MATH07003,Fundamentals of Algebra and Calculus,99
S3ece132f,2018/9,MATH08057,Introduction to Linear Algebra,77
S3ece132f,2018/9,MATH08058,Calculus and its Applications,78
S31848787,2018/9,MATH08058,Calculus and its Applications,60
S340e558d,2018/9,MATH08057,Introduction to Linear Algebra,76
S340e558d,2018/9,MATH08058,Calculus and its Applications,73
Sff5c5e36,2018/9,MATH07003,Fundamentals of Algebra and Calculus,76
Sff5c5e36,2018/9,MATH08057,Introduction to Linear Algebra,76
Sff5c5e36,2018/9,MATH08058,Calculus and its Applications,56
S300b0c40,2020/1,MATH07003,Fundamentals of Algebra and Calculus,78
S300b0c40,2020/1,MATH08058,Calculus and its Applications,NA
S49bf49c5,2018/9,MATH08058,Calculus and its Applications,69
Sba5d7a28,2018/9,MATH08057,Introduction to Linear Algebra,88
Sba5d7a28,2018/9,MATH08058,Calculus and its Applications,75
S57aa82c5,2018/9,MATH08057,Introduction to Linear Algebra,59
S57aa82c5,2018/9,MATH08058,Calculus and its Applications,50
S58a06745,2018/9,MATH07003,Fundamentals of Algebra and Calculus,68
S58a06745,2018/9,MATH08057,Introduction to Linear Algebra,56
S58a06745,2018/9,MATH08058,Calculus and its Applications,40
Sc46cd8fa,2019/0,MATH08057,Introduction to Linear Algebra,51
Sc46cd8fa,2019/0,MATH08058,Calculus and its Applications,77
S1a64d524,2019/0,MATH07003,Fundamentals of Algebra and Calculus,50
S1a64d524,2019/0,MATH08057,Introduction to Linear Algebra,47
S1a64d524,2019/0,MATH08058,Calculus and its Applications,79
S412e5ed9,2018/9,MATH08057,Introduction to Linear Algebra,56
S412e5ed9,2018/9,MATH08058,Calculus and its Applications,23
S412e5ed9,2019/0,MATH08058,Calculus and its Applications,43
S265b0c58,2018/9,MATH08057,Introduction to Linear Algebra,69
S265b0c58,2018/9,MATH08058,Calculus and its Applications,60
Sa9257437,2018/9,MATH08057,Introduction to Linear Algebra,0
S8b9191d0,2020/1,MATH08057,Introduction to Linear Algebra,0
Sf95632a6,2018/9,MATH08057,Introduction to Linear Algebra,0
Sf95632a6,2018/9,MATH08058,Calculus and its Applications,NA
Sf95632a6,2019/0,MATH08057,Introduction to Linear Algebra,0
Sc472b890,2018/9,MATH07003,Fundamentals of Algebra and Calculus,71
Sc472b890,2018/9,MATH08057,Introduction to Linear Algebra,75
Sc472b890,2018/9,MATH08058,Calculus and its Applications,57
S902cc326,2018/9,MATH08057,Introduction to Linear Algebra,94
S902cc326,2018/9,MATH08058,Calculus and its Applications,87
S416e5a50,2018/9,MATH08058,Calculus and its Applications,72
S3872996f,2018/9,MATH08057,Introduction to Linear Algebra,54
S3872996f,2018/9,MATH08058,Calculus and its Applications,0
S3872996f,2019/0,MATH07003,Fundamentals of Algebra and Calculus,58
S3872996f,2019/0,MATH08058,Calculus and its Applications,93
Sdf8feeef,2018/9,MATH08057,Introduction to Linear Algebra,75
Se33a8f74,2019/0,MATH08057,Introduction to Linear Algebra,61
Se33a8f74,2019/0,MATH08058,Calculus and its Applications,63
S23673882,2018/9,MATH07003,Fundamentals of Algebra and Calculus,77
S23673882,2018/9,MATH08057,Introduction to Linear Algebra,84
S23673882,2018/9,MATH08058,Calculus and its Applications,82
S4e8c4842,2019/0,MATH08057,Introduction to Linear Algebra,54
S63b2aa75,2018/9,MATH08057,Introduction to Linear Algebra,77
S63b2aa75,2018/9,MATH08058,Calculus and its Applications,59
S1598a75c,2019/0,MATH08057,Introduction to Linear Algebra,75
S1598a75c,2019/0,MATH08058,Calculus and its Applications,92
S3da62f86,2018/9,MATH07003,Fundamentals of Algebra and Calculus,70
S3da62f86,2018/9,MATH08057,Introduction to Linear Algebra,84
S3da62f86,2018/9,MATH08058,Calculus and its Applications,80
S192ed7d0,2018/9,MATH07003,Fundamentals of Algebra and Calculus,0
S192ed7d0,2018/9,MATH08057,Introduction to Linear Algebra,0
S192ed7d0,2019/0,MATH08057,Introduction to Linear Algebra,56
S3b8e7d4b,2018/9,MATH08057,Introduction to Linear Algebra,63
S3b8e7d4b,2018/9,MATH08058,Calculus and its Applications,62
S0825b62c,2018/9,MATH08057,Introduction to Linear Algebra,85
S0825b62c,2018/9,MATH08058,Calculus and its Applications,51
S0d6ff75e,2018/9,MATH08057,Introduction to Linear Algebra,69
S0d6ff75e,2018/9,MATH08058,Calculus and its Applications,40
Se070f821,2018/9,MATH08057,Introduction to Linear Algebra,64
Se070f821,2018/9,MATH08058,Calculus and its Applications,56
Sc790497f,2018/9,MATH08057,Introduction to Linear Algebra,100
Sc790497f,2018/9,MATH08058,Calculus and its Applications,83
S2f67db7f,2018/9,MATH08057,Introduction to Linear Algebra,98
S2f67db7f,2018/9,MATH08058,Calculus and its Applications,94
S6e5f8d3a,2018/9,MATH07003,Fundamentals of Algebra and Calculus,87
S6e5f8d3a,2018/9,MATH08057,Introduction to Linear Algebra,91
S6e5f8d3a,2018/9,MATH08058,Calculus and its Applications,80
S4cff27a1,2018/9,MATH08057,Introduction to Linear Algebra,93
S4cff27a1,2018/9,MATH08058,Calculus and its Applications,78
S43f5c221,2018/9,MATH08057,Introduction to Linear Algebra,78
S43f5c221,2018/9,MATH08058,Calculus and its Applications,57
S729b1e96,2018/9,MATH08057,Introduction to Linear Algebra,88
S729b1e96,2018/9,MATH08058,Calculus and its Applications,83
Sa61324c2,2018/9,MATH08057,Introduction to Linear Algebra,87
Sa61324c2,2018/9,MATH08058,Calculus and its Applications,60
S32e60adb,2018/9,MATH08057,Introduction to Linear Algebra,95
S32e60adb,2018/9,MATH08058,Calculus and its Applications,78
S78334df6,2019/0,MATH08057,Introduction to Linear Algebra,89
S78334df6,2019/0,MATH08058,Calculus and its Applications,100
S3da6c4c4,2018/9,MATH08057,Introduction to Linear Algebra,71
S3da6c4c4,2018/9,MATH08058,Calculus and its Applications,72
Sceda00b2,2018/9,MATH08057,Introduction to Linear Algebra,85
Se924a427,2018/9,MATH08058,Calculus and its Applications,63
S2333ed94,2018/9,MATH08057,Introduction to Linear Algebra,60
S2333ed94,2018/9,MATH08058,Calculus and its Applications,65
Saf991535,2018/9,MATH08057,Introduction to Linear Algebra,71
Saf991535,2018/9,MATH08058,Calculus and its Applications,57
Sa599c0ef,2018/9,MATH08057,Introduction to Linear Algebra,74
Sa599c0ef,2018/9,MATH08058,Calculus and its Applications,70
S6a84b906,2018/9,MATH08057,Introduction to Linear Algebra,82
S6a84b906,2018/9,MATH08058,Calculus and its Applications,62
S2f51411c,2019/0,MATH08057,Introduction to Linear Algebra,46
S5999e110,2018/9,MATH08057,Introduction to Linear Algebra,98
S5999e110,2018/9,MATH08058,Calculus and its Applications,97
Sfa9c3940,2018/9,MATH08057,Introduction to Linear Algebra,91
Sfa9c3940,2018/9,MATH08058,Calculus and its Applications,73
Sf459538e,2018/9,MATH07003,Fundamentals of Algebra and Calculus,75
Sf459538e,2018/9,MATH08057,Introduction to Linear Algebra,89
Sf459538e,2018/9,MATH08058,Calculus and its Applications,67
Sb4d2a59a,2018/9,MATH08057,Introduction to Linear Algebra,85
Sb4d2a59a,2018/9,MATH08058,Calculus and its Applications,72
S1c247969,2020/1,MATH07003,Fundamentals of Algebra and Calculus,69
S1c247969,2020/1,MATH08057,Introduction to Linear Algebra,85
S1c247969,2020/1,MATH08058,Calculus and its Applications,NA
S2067faab,2018/9,MATH08057,Introduction to Linear Algebra,92
S2067faab,2018/9,MATH08058,Calculus and its Applications,41
S34ec13ea,2018/9,MATH08057,Introduction to Linear Algebra,85
S34ec13ea,2018/9,MATH08058,Calculus and its Applications,69
Sea2ed7fb,2018/9,MATH08058,Calculus and its Applications,57
S52fe3d3e,2018/9,MATH08057,Introduction to Linear Algebra,95
S52fe3d3e,2018/9,MATH08058,Calculus and its Applications,74
Sc3fd9b93,2019/0,MATH08057,Introduction to Linear Algebra,0
Sabc8070d,2018/9,MATH08057,Introduction to Linear Algebra,76
Sabc8070d,2018/9,MATH08058,Calculus and its Applications,73
S235b8df7,2018/9,MATH07003,Fundamentals of Algebra and Calculus,2
S235b8df7,2018/9,MATH08057,Introduction to Linear Algebra,43
S235b8df7,2018/9,MATH08058,Calculus and its Applications,6
S235b8df7,2019/0,MATH07003,Fundamentals of Algebra and Calculus,10
S235b8df7,2019/0,MATH08058,Calculus and its Applications,40
Sf77a682e,2018/9,MATH08057,Introduction to Linear Algebra,74
Sf77a682e,2018/9,MATH08058,Calculus and its Applications,53
