AnonID,course_year_code,course_mode_of_study,course_code_title
S5ab768be,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S5ab768be,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sa9371426,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S266108a3,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S266108a3,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S956af78e,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sd06bd390,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S327e396f,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S9bafe8e1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S19de1ae4,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S19de1ae4,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S58b82842,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S203e76f1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S203e76f1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S076854de,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2c7ee424,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sd0fe278b,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sd0fe278b,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se7728b7c,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S8ee24b27,2018/9,C Class Only,MATH07003 / Fundamentals of Algebra and Calculus
S95296c79,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S95296c79,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S95296c79,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S049c59a5,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S049c59a5,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S65e93d03,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S65e93d03,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sa0747360,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sa0747360,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sd2277d3a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sd2277d3a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sebd85dd3,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbf8c7cd2,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S4721f7fb,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb1e190a6,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sb1e190a6,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sd34074ce,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sd34074ce,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sfe608332,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sfe608332,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se689c6fb,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se689c6fb,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S41dd7932,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S8e8a2b44,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S8e8a2b44,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S8e8a2b44,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sfda04c80,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S4bc9e394,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S6323b74a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S01c2220a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S509c3351,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S509c3351,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S1ad783e7,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S11e4143c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S11e4143c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S11e4143c,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S539c84d9,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S539c84d9,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S9ccbd6af,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S93814207,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S93814207,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S07dceaa4,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S07dceaa4,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S2fe838c9,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S43a4a724,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S4e6bbe36,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S95bd5fb6,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S0b748fe3,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sbd617a49,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S0e34e187,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sfdd6d26a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sf234c078,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sda001215,2018/9,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sda001215,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sda001215,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf4c84eb1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sf4c84eb1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S072a7d5c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S072a7d5c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S13abceaa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S13abceaa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S082098dc,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S082098dc,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sc777caaa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sc777caaa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S65cbe81c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S65cbe81c,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S319593aa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S319593aa,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S5c7ee36a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S5c7ee36a,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se0d70adc,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se0d70adc,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7ede49f1,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sdc626b47,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sdc626b47,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sdc626b47,2018/9,C Class Only,MATH07003 / Fundamentals of Algebra and Calculus
S31013e86,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S31013e86,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sbb89ce5d,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sbb89ce5d,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S472b33af,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S472b33af,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S197fc774,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S197fc774,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S197fc774,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
Sc2a37c43,2020/1,CA Classes & Assessment excl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S71143f09,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sf761cdf6,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S26bda31b,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S4b885568,2018/9,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S435da3ba,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S435da3ba,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S435da3ba,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S92d5f303,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S92d5f303,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S7a684a9c,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S121da72a,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se1ff94c7,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se1ff94c7,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Se0c68c71,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Se0c68c71,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S933837b1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S933837b1,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S0d31749c,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S0d31749c,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S0d31749c,2019/0,CA Classes & Assessment excl. centrally arranged exam,MATH07003 / Fundamentals of Algebra and Calculus
S2a0f4371,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S2a0f4371,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
Sa5c7a86f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
Sa5c7a86f,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S11a13226,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S11a13226,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
S3915021b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08057 / Introduction to Linear Algebra
S3915021b,2019/0,CE Classes & Assessment incl. centrally arranged exam,MATH08058 / Calculus and its Applications
